DISTRITO,UNIDADE,AREA,ANO,MES,CONSULTA_MED,CONSULTA_ODO,ENCS_MED,ENCS_ODO
Centro,CS TRINDADE,1,2014,6,184,52,13,1
Centro,CS TRINDADE,1,2014,7,232,69,25,1
Centro,CS TRINDADE,1,2014,8,126,55,8,0
Centro,CS TRINDADE,1,2014,9,237,74,19,6
Centro,CS TRINDADE,1,2014,10,248,51,21,3
Centro,CS TRINDADE,1,2014,11,253,44,12,0
Centro,CS TRINDADE,1,2014,12,213,59,17,0
Centro,CS TRINDADE,1,2015,1,257,31,27,1
Centro,CS TRINDADE,1,2015,2,208,50,21,3
Centro,CS TRINDADE,1,2015,3,166,40,12,2
Centro,CS TRINDADE,1,2015,4,268,33,32,0
Centro,CS TRINDADE,1,2015,5,71,20,4,0
Centro,CS TRINDADE,1,2015,6,281,56,36,2
Centro,CS TRINDADE,1,2015,7,289,54,36,3
Centro,CS TRINDADE,1,2015,8,270,39,22,6
Centro,CS TRINDADE,1,2015,9,244,21,20,4
Centro,CS TRINDADE,1,2015,10,263,41,18,2
Centro,CS TRINDADE,1,2015,11,241,49,18,2
Centro,CS TRINDADE,1,2015,12,170,27,16,1
Centro,CS TRINDADE,1,2016,1,201,45,26,1
Centro,CS TRINDADE,1,2016,2,174,39,15,1
Centro,CS TRINDADE,1,2016,3,186,46,16,2
Centro,CS TRINDADE,1,2016,4,249,37,25,1
Centro,CS TRINDADE,1,2016,5,258,32,22,5
Centro,CS TRINDADE,1,2016,6,131,32,13,6
Centro,CS TRINDADE,1,2016,7,270,47,35,4
Centro,CS TRINDADE,1,2016,8,188,32,16,6
Centro,CS TRINDADE,1,2016,9,221,42,31,2
Centro,CS TRINDADE,1,2016,10,131,27,10,1
Centro,CS TRINDADE,1,2016,11,236,34,34,3
Centro,CS TRINDADE,1,2016,12,212,29,23,5
Centro,CS TRINDADE,1,2017,1,122,8,14,0
Centro,CS TRINDADE,1,2017,2,36,4,1,0
Centro,CS TRINDADE,1,2017,3,335,1,48,1
Centro,CS TRINDADE,1,2017,4,217,18,25,2
Centro,CS TRINDADE,1,2017,5,340,52,34,3
Centro,CS TRINDADE,1,2017,6,94,60,3,1
Centro,CS TRINDADE,1,2017,7,284,87,34,5
Centro,CS TRINDADE,1,2017,8,343,81,46,6
Centro,CS TRINDADE,1,2017,9,233,65,30,6
Centro,CS TRINDADE,1,2017,10,217,94,30,4
Centro,CS TRINDADE,1,2017,11,227,86,29,7
Centro,CS TRINDADE,1,2017,12,195,77,19,4
Centro,CS TRINDADE,2,2013,1,209,29,20,0
Centro,CS TRINDADE,2,2013,2,147,48,11,2
Centro,CS TRINDADE,2,2013,3,150,52,15,2
Centro,CS TRINDADE,2,2013,4,290,39,42,2
Centro,CS TRINDADE,2,2013,5,251,20,12,1
Centro,CS TRINDADE,2,2013,6,266,66,18,1
Centro,CS TRINDADE,2,2013,7,251,62,29,1
Centro,CS TRINDADE,2,2013,8,295,48,31,2
Centro,CS TRINDADE,2,2013,9,130,35,10,2
Centro,CS TRINDADE,2,2013,10,290,41,34,0
Centro,CS TRINDADE,2,2013,11,231,21,23,0
Centro,CS TRINDADE,2,2013,12,209,36,26,0
Centro,CS TRINDADE,2,2014,1,253,30,26,2
Centro,CS TRINDADE,2,2014,2,230,51,25,2
Centro,CS TRINDADE,2,2014,3,193,36,21,0
Centro,CS TRINDADE,2,2014,4,164,24,23,2
Centro,CS TRINDADE,2,2014,5,103,31,9,2
Centro,CS TRINDADE,2,2014,6,227,40,36,1
Centro,CS TRINDADE,2,2014,7,248,65,38,1
Centro,CS TRINDADE,2,2014,8,240,62,30,1
Centro,CS TRINDADE,2,2014,9,264,44,40,0
Centro,CS TRINDADE,2,2014,10,289,39,32,0
Centro,CS TRINDADE,2,2014,11,241,34,34,2
Centro,CS TRINDADE,2,2014,12,230,36,31,1
Centro,CS TRINDADE,2,2015,1,246,34,32,0
Centro,CS TRINDADE,2,2015,2,240,47,35,2
Centro,CS TRINDADE,2,2015,3,236,31,36,1
Centro,CS TRINDADE,2,2015,4,274,34,49,0
Centro,CS TRINDADE,2,2015,5,95,13,12,0
Centro,CS TRINDADE,2,2015,6,267,33,36,2
Centro,CS TRINDADE,2,2015,7,258,37,27,1
Centro,CS TRINDADE,2,2015,8,241,40,22,1
Centro,CS TRINDADE,2,2015,9,299,20,33,2
Centro,CS TRINDADE,2,2015,10,260,40,29,4
Centro,CS TRINDADE,2,2015,11,243,30,21,4
Centro,CS TRINDADE,2,2015,12,182,31,15,2
Centro,CS TRINDADE,2,2016,1,307,35,46,1
Centro,CS TRINDADE,2,2016,2,249,65,31,4
Centro,CS TRINDADE,2,2016,3,258,48,37,3
Centro,CS TRINDADE,2,2016,4,139,30,13,1
Centro,CS TRINDADE,2,2016,5,305,29,48,5
Centro,CS TRINDADE,2,2016,6,296,37,43,4
Centro,CS TRINDADE,2,2016,7,256,35,27,4
Centro,CS TRINDADE,2,2016,8,252,32,29,5
Centro,CS TRINDADE,2,2016,9,217,53,30,6
Centro,CS TRINDADE,2,2016,10,194,31,22,5
Centro,CS TRINDADE,2,2016,11,236,41,16,0
Centro,CS TRINDADE,2,2016,12,199,31,21,3
Centro,CS TRINDADE,2,2017,1,142,11,9,0
Centro,CS TRINDADE,2,2017,2,29,4,5,0
Centro,CS TRINDADE,2,2017,3,279,9,22,0
Centro,CS TRINDADE,2,2017,4,220,41,14,5
Centro,CS TRINDADE,2,2017,5,192,53,10,2
Centro,CS TRINDADE,2,2017,6,202,42,26,3
Centro,CS TRINDADE,2,2017,7,252,61,15,2
Centro,CS TRINDADE,2,2017,8,286,71,28,4
Centro,CS TRINDADE,2,2017,9,280,43,36,2
Centro,CS TRINDADE,2,2017,10,139,58,9,1
Centro,CS TRINDADE,2,2017,11,284,31,38,3
Centro,CS TRINDADE,2,2017,12,221,39,33,1
Centro,CS TRINDADE,3,2013,1,132,31,10,0
Centro,CS TRINDADE,3,2013,2,163,30,16,2
Centro,CS TRINDADE,3,2013,3,147,53,14,3
Centro,CS TRINDADE,3,2013,4,233,43,28,5
Centro,CS TRINDADE,3,2013,5,190,12,14,1
Centro,CS TRINDADE,3,2013,6,223,28,17,2
Centro,CS TRINDADE,3,2013,7,194,55,19,1
Centro,CS TRINDADE,3,2013,8,195,55,16,1
Centro,CS TRINDADE,3,2013,9,173,34,10,1
Centro,CS TRINDADE,3,2013,10,195,49,8,1
Centro,CS TRINDADE,3,2013,11,182,14,15,0
Centro,CS TRINDADE,3,2013,12,192,22,21,0
Centro,CS TRINDADE,3,2014,1,150,30,10,0
Centro,CS TRINDADE,3,2014,2,170,49,14,1
Centro,CS TRINDADE,3,2014,3,173,30,22,2
Centro,CS TRINDADE,3,2014,4,153,25,25,1
Centro,CS TRINDADE,3,2014,5,100,12,15,0
Centro,CS TRINDADE,3,2014,6,192,44,25,3
Centro,CS TRINDADE,3,2014,7,223,52,31,1
Centro,CS TRINDADE,3,2014,8,182,30,21,3
Centro,CS TRINDADE,3,2014,9,237,31,29,1
Centro,CS TRINDADE,3,2014,10,230,44,24,4
Centro,CS TRINDADE,3,2014,11,270,27,36,2
Centro,CS TRINDADE,3,2014,12,224,31,19,1
Centro,CS TRINDADE,3,2015,1,264,21,37,3
Centro,CS TRINDADE,3,2015,2,193,38,21,5
Centro,CS TRINDADE,3,2015,3,261,36,40,2
Centro,CS TRINDADE,3,2015,4,239,21,33,0
Centro,CS TRINDADE,3,2015,5,91,17,8,1
Centro,CS TRINDADE,3,2015,6,278,24,35,2
Centro,CS TRINDADE,3,2015,7,210,19,25,1
Centro,CS TRINDADE,3,2015,8,251,20,23,3
Centro,CS TRINDADE,3,2015,9,251,25,21,1
Centro,CS TRINDADE,3,2015,10,238,39,32,2
Centro,CS TRINDADE,3,2015,11,241,34,18,4
Centro,CS TRINDADE,3,2015,12,179,22,18,1
Centro,CS TRINDADE,3,2016,1,246,14,14,2
Centro,CS TRINDADE,3,2016,2,255,29,15,0
Centro,CS TRINDADE,3,2016,3,232,24,24,1
Centro,CS TRINDADE,3,2016,4,254,23,23,0
Centro,CS TRINDADE,3,2016,5,289,39,28,3
Centro,CS TRINDADE,3,2016,6,281,26,12,2
Centro,CS TRINDADE,3,2016,7,292,28,25,1
Centro,CS TRINDADE,3,2016,8,252,23,16,0
Centro,CS TRINDADE,3,2016,9,152,32,11,3
Centro,CS TRINDADE,3,2016,10,261,37,19,3
Centro,CS TRINDADE,3,2016,11,225,40,19,1
Centro,CS TRINDADE,3,2016,12,211,21,13,2
Centro,CS TRINDADE,3,2017,1,142,5,10,1
Centro,CS TRINDADE,3,2017,2,40,2,2,0
Centro,CS TRINDADE,3,2017,3,258,9,23,1
Centro,CS TRINDADE,3,2017,4,234,32,9,2
Centro,CS TRINDADE,3,2017,5,330,43,25,5
Centro,CS TRINDADE,3,2017,6,264,44,11,2
Centro,CS TRINDADE,3,2017,7,249,43,9,3
Centro,CS TRINDADE,3,2017,8,335,72,16,5
Centro,CS TRINDADE,3,2017,9,91,66,2,7
Centro,CS TRINDADE,3,2017,10,337,69,17,8
Centro,CS TRINDADE,3,2017,11,271,64,24,9
Centro,CS TRINDADE,3,2017,12,225,50,13,3
Centro,CS TRINDADE,4,2013,1,117,32,7,0
Centro,CS TRINDADE,4,2013,2,107,39,10,0
Centro,CS TRINDADE,4,2013,3,143,34,10,1
Centro,CS TRINDADE,4,2013,4,185,24,16,2
Centro,CS TRINDADE,4,2013,5,154,16,8,0
Centro,CS TRINDADE,4,2013,6,164,38,15,1
Centro,CS TRINDADE,4,2013,7,182,41,25,4
Centro,CS TRINDADE,4,2013,8,144,42,11,1
Centro,CS TRINDADE,4,2013,9,159,56,14,3
Centro,CS TRINDADE,4,2013,10,182,61,13,4
Centro,CS TRINDADE,4,2013,11,177,21,15,2
Centro,CS TRINDADE,4,2013,12,140,29,16,0
Centro,CS TRINDADE,4,2014,1,167,49,23,2
Centro,CS TRINDADE,4,2014,2,178,54,14,2
Centro,CS TRINDADE,4,2014,3,162,16,14,1
Centro,CS TRINDADE,4,2014,4,127,25,15,2
Centro,CS TRINDADE,4,2014,5,98,20,4,2
Centro,CS TRINDADE,4,2014,6,157,45,21,1
Centro,CS TRINDADE,4,2014,7,189,58,19,3
Centro,CS TRINDADE,4,2014,8,137,48,20,1
Centro,CS TRINDADE,4,2014,9,195,55,19,2
Centro,CS TRINDADE,4,2014,10,200,48,20,2
Centro,CS TRINDADE,4,2014,11,213,29,32,3
Centro,CS TRINDADE,4,2014,12,148,34,13,1
Centro,CS TRINDADE,4,2015,1,194,14,22,1
Centro,CS TRINDADE,4,2015,2,168,34,28,3
Centro,CS TRINDADE,4,2015,3,161,25,28,0
Centro,CS TRINDADE,4,2015,4,179,31,25,1
Centro,CS TRINDADE,4,2015,5,81,15,10,0
Centro,CS TRINDADE,4,2015,6,176,34,20,2
Centro,CS TRINDADE,4,2015,7,202,18,26,1
Centro,CS TRINDADE,4,2015,8,221,22,21,1
Centro,CS TRINDADE,4,2015,9,197,14,18,3
Centro,CS TRINDADE,4,2015,10,176,42,10,5
Centro,CS TRINDADE,4,2015,11,194,46,21,3
Centro,CS TRINDADE,4,2015,12,144,23,9,1
Centro,CS TRINDADE,4,2016,1,185,43,13,1
Centro,CS TRINDADE,4,2016,2,169,24,18,2
Centro,CS TRINDADE,4,2016,3,137,23,16,0
Centro,CS TRINDADE,4,2016,4,202,22,17,3
Centro,CS TRINDADE,4,2016,5,240,29,26,3
Centro,CS TRINDADE,4,2016,6,243,20,22,2
Centro,CS TRINDADE,4,2016,7,194,28,18,3
Centro,CS TRINDADE,4,2016,8,146,32,19,3
Centro,CS TRINDADE,4,2016,9,147,50,23,2
Centro,CS TRINDADE,4,2016,10,141,35,19,3
Centro,CS TRINDADE,4,2016,11,151,27,11,2
Centro,CS TRINDADE,4,2016,12,124,21,12,2
Centro,CS TRINDADE,4,2017,1,85,11,6,0
Centro,CS TRINDADE,4,2017,2,33,3,1,1
Centro,CS TRINDADE,4,2017,3,214,11,16,1
Centro,CS TRINDADE,4,2017,4,187,18,14,2
Centro,CS TRINDADE,4,2017,5,247,31,25,0
Centro,CS TRINDADE,4,2017,6,121,28,7,0
Centro,CS TRINDADE,4,2017,7,153,54,14,7
Centro,CS TRINDADE,4,2017,8,230,58,17,4
Centro,CS TRINDADE,4,2017,9,148,61,13,1
Centro,CS TRINDADE,4,2017,10,171,57,22,5
Centro,CS TRINDADE,4,2017,11,185,65,25,8
Centro,CS TRINDADE,4,2017,12,152,44,8,4
Centro,CS TRINDADE,5,2013,1,30,3,0,0
Centro,CS TRINDADE,5,2013,2,22,14,1,1
Centro,CS TRINDADE,5,2013,3,37,10,5,0
Centro,CS TRINDADE,5,2013,4,50,12,1,1
Centro,CS TRINDADE,5,2013,5,33,1,1,0
Centro,CS TRINDADE,5,2013,6,44,12,2,1
Centro,CS TRINDADE,5,2013,7,22,11,2,0
Centro,CS TRINDADE,5,2013,8,45,11,9,0
Centro,CS TRINDADE,5,2013,9,36,12,5,0
Centro,CS TRINDADE,5,2013,10,16,15,1,1
Centro,CS TRINDADE,5,2013,11,33,10,3,2
Centro,CS TRINDADE,5,2013,12,28,10,3,0
Centro,CS TRINDADE,5,2014,1,49,3,4,1
Centro,CS TRINDADE,5,2014,2,21,12,1,0
Centro,CS TRINDADE,5,2014,3,26,11,2,0
Centro,CS TRINDADE,5,2014,4,30,19,3,2
Centro,CS TRINDADE,5,2014,5,23,6,3,0
Centro,CS TRINDADE,5,2014,6,29,14,0,0
Centro,CS TRINDADE,5,2014,7,43,13,5,2
Centro,CS TRINDADE,5,2014,8,41,15,5,2
Centro,CS TRINDADE,5,2014,9,29,8,3,0
Centro,CS TRINDADE,5,2014,10,40,2,6,0
Centro,CS TRINDADE,5,2014,11,34,4,4,1
Centro,CS TRINDADE,5,2014,12,25,5,6,0
Centro,CS TRINDADE,5,2015,1,48,5,1,0
Centro,CS TRINDADE,5,2015,2,25,10,2,2
Centro,CS TRINDADE,5,2015,3,33,8,3,0
Centro,CS TRINDADE,5,2015,4,29,1,2,0
Centro,CS TRINDADE,5,2015,5,14,0,1,0
Centro,CS TRINDADE,5,2015,6,43,4,6,0
Centro,CS TRINDADE,5,2015,7,32,3,1,0
Centro,CS TRINDADE,5,2015,8,46,6,4,1
Centro,CS TRINDADE,5,2015,9,38,4,6,0
Centro,CS TRINDADE,5,2015,10,33,7,8,0
Centro,CS TRINDADE,5,2015,11,44,5,7,0
Centro,CS TRINDADE,5,2015,12,19,3,1,1
Centro,CS TRINDADE,5,2016,1,23,2,1,0
Centro,CS TRINDADE,5,2016,2,30,4,4,0
Centro,CS TRINDADE,5,2016,3,38,3,4,0
Centro,CS TRINDADE,5,2016,4,27,5,2,0
Centro,CS TRINDADE,5,2016,5,50,7,8,0
Centro,CS TRINDADE,5,2016,6,27,5,3,0
Centro,CS TRINDADE,5,2016,7,39,9,2,0
Centro,CS TRINDADE,5,2016,8,46,4,4,0
Centro,CS TRINDADE,5,2016,9,42,3,7,0
Centro,CS TRINDADE,5,2016,10,33,3,2,0
Centro,CS TRINDADE,5,2016,11,34,6,3,0
Centro,CS TRINDADE,5,2016,12,35,10,3,2
Centro,CS TRINDADE,5,2017,1,22,4,0,0
Centro,CS TRINDADE,5,2017,2,1,0,0,0
Centro,CS TRINDADE,5,2017,3,55,2,8,0
Centro,CS TRINDADE,5,2017,4,38,3,3,0
Centro,CS TRINDADE,5,2017,5,52,1,3,0
Centro,CS TRINDADE,5,2017,6,37,9,3,0
Centro,CS TRINDADE,5,2017,7,36,19,3,1
Centro,CS TRINDADE,5,2017,8,52,17,9,1
Centro,CS TRINDADE,5,2017,9,59,12,3,1
Centro,CS TRINDADE,5,2017,10,60,15,3,1
Centro,CS TRINDADE,5,2017,11,48,16,7,0
Centro,CS TRINDADE,5,2017,12,30,18,0,2
Continente,CS ABRAÃO,0,2013,1,215,65,21,0
Continente,CS ABRAÃO,0,2013,2,200,30,33,2
Continente,CS ABRAÃO,0,2013,3,218,35,21,1
Continente,CS ABRAÃO,0,2013,4,271,42,33,2
Continente,CS ABRAÃO,0,2013,5,192,52,19,1
Continente,CS ABRAÃO,0,2013,6,234,29,37,0
Continente,CS ABRAÃO,0,2013,7,212,56,25,5
Continente,CS ABRAÃO,0,2013,8,230,79,19,4
Continente,CS ABRAÃO,0,2013,9,227,53,21,3
Continente,CS ABRAÃO,0,2013,10,189,53,13,4
Continente,CS ABRAÃO,0,2013,11,150,38,9,3
Continente,CS ABRAÃO,0,2013,12,176,33,15,1
Continente,CS ABRAÃO,0,2014,1,244,62,15,2
Continente,CS ABRAÃO,0,2014,2,217,33,23,2
Continente,CS ABRAÃO,0,2014,3,205,31,21,1
Continente,CS ABRAÃO,0,2014,4,215,48,27,3
Continente,CS ABRAÃO,0,2014,5,220,42,25,0
Continente,CS ABRAÃO,0,2014,6,200,45,30,1
Continente,CS ABRAÃO,0,2014,7,248,32,23,1
Continente,CS ABRAÃO,0,2014,8,155,59,19,2
Continente,CS ABRAÃO,0,2014,9,240,51,28,4
Continente,CS ABRAÃO,0,2014,10,300,44,33,1
Continente,CS ABRAÃO,0,2014,11,89,41,5,4
Continente,CS ABRAÃO,0,2014,12,191,31,16,0
Continente,CS ABRAÃO,0,2015,1,220,17,18,1
Continente,CS ABRAÃO,0,2015,2,183,20,15,1
Continente,CS ABRAÃO,0,2015,3,138,35,9,2
Continente,CS ABRAÃO,0,2015,4,224,42,16,2
Continente,CS ABRAÃO,0,2015,5,137,23,22,1
Continente,CS ABRAÃO,0,2015,6,178,39,30,3
Continente,CS ABRAÃO,0,2015,7,188,24,20,0
Continente,CS ABRAÃO,0,2015,8,250,48,22,3
Continente,CS ABRAÃO,0,2015,9,305,44,36,2
Continente,CS ABRAÃO,0,2015,10,275,46,27,2
Continente,CS ABRAÃO,0,2015,11,274,69,22,2
Continente,CS ABRAÃO,0,2015,12,208,24,23,0
Continente,CS ABRAÃO,0,2016,1,268,17,32,0
Continente,CS ABRAÃO,0,2016,2,252,57,30,4
Continente,CS ABRAÃO,0,2016,3,119,35,18,1
Continente,CS ABRAÃO,0,2016,4,257,32,29,0
Continente,CS ABRAÃO,0,2016,5,322,3,36,0
Continente,CS ABRAÃO,0,2016,6,270,4,30,0
Continente,CS ABRAÃO,0,2016,7,236,33,26,2
Continente,CS ABRAÃO,0,2016,8,174,34,16,3
Continente,CS ABRAÃO,0,2016,9,349,54,33,4
Continente,CS ABRAÃO,0,2016,10,131,37,10,4
Continente,CS ABRAÃO,0,2016,11,297,15,27,0
Continente,CS ABRAÃO,0,2016,12,256,43,18,7
Continente,CS ABRAÃO,0,2017,1,172,4,15,2
Continente,CS ABRAÃO,0,2017,2,15,2,0,0
Continente,CS ABRAÃO,0,2017,3,324,16,37,0
Continente,CS ABRAÃO,0,2017,4,257,32,31,3
Continente,CS ABRAÃO,0,2017,5,364,55,37,5
Continente,CS ABRAÃO,0,2017,6,317,34,37,1
Continente,CS ABRAÃO,0,2017,7,316,13,32,0
Continente,CS ABRAÃO,0,2017,8,366,41,32,3
Continente,CS ABRAÃO,0,2017,9,299,21,20,0
Continente,CS ABRAÃO,0,2017,10,376,9,28,1
Continente,CS ABRAÃO,0,2017,11,304,44,42,1
Continente,CS ABRAÃO,0,2017,12,262,47,18,2
Continente,CS ABRAÃO,1,2013,1,170,62,26,0
Continente,CS ABRAÃO,1,2013,2,172,33,22,1
Continente,CS ABRAÃO,1,2013,3,178,32,24,2
Continente,CS ABRAÃO,1,2013,4,236,35,33,1
Continente,CS ABRAÃO,1,2013,5,153,31,17,0
Continente,CS ABRAÃO,1,2013,6,174,11,30,0
Continente,CS ABRAÃO,1,2013,7,198,42,44,0
Continente,CS ABRAÃO,1,2013,8,196,43,29,2
Continente,CS ABRAÃO,1,2013,9,181,35,32,0
Continente,CS ABRAÃO,1,2013,10,192,33,37,1
Continente,CS ABRAÃO,1,2013,11,147,20,15,1
Continente,CS ABRAÃO,1,2013,12,149,19,15,0
Continente,CS ABRAÃO,1,2014,1,106,28,6,0
Continente,CS ABRAÃO,1,2014,2,205,33,23,0
Continente,CS ABRAÃO,1,2014,3,164,23,25,0
Continente,CS ABRAÃO,1,2014,4,128,32,22,1
Continente,CS ABRAÃO,1,2014,5,190,31,40,0
Continente,CS ABRAÃO,1,2014,6,210,32,50,0
Continente,CS ABRAÃO,1,2014,7,262,28,50,3
Continente,CS ABRAÃO,1,2014,8,210,51,27,1
Continente,CS ABRAÃO,1,2014,9,200,47,29,4
Continente,CS ABRAÃO,1,2014,10,229,47,25,5
Continente,CS ABRAÃO,1,2014,11,104,44,17,0
Continente,CS ABRAÃO,1,2014,12,125,34,12,2
Continente,CS ABRAÃO,1,2015,1,193,23,31,0
Continente,CS ABRAÃO,1,2015,2,83,10,7,0
Continente,CS ABRAÃO,1,2015,3,187,12,30,0
Continente,CS ABRAÃO,1,2015,4,196,37,25,1
Continente,CS ABRAÃO,1,2015,5,73,14,7,0
Continente,CS ABRAÃO,1,2015,6,156,43,19,4
Continente,CS ABRAÃO,1,2015,7,171,59,17,1
Continente,CS ABRAÃO,1,2015,8,203,55,29,0
Continente,CS ABRAÃO,1,2015,9,218,39,30,1
Continente,CS ABRAÃO,1,2015,10,251,43,34,2
Continente,CS ABRAÃO,1,2015,11,195,42,37,0
Continente,CS ABRAÃO,1,2015,12,143,29,14,0
Continente,CS ABRAÃO,1,2016,1,139,36,14,0
Continente,CS ABRAÃO,1,2016,2,87,28,4,1
Continente,CS ABRAÃO,1,2016,3,108,22,10,0
Continente,CS ABRAÃO,1,2016,4,182,28,17,0
Continente,CS ABRAÃO,1,2016,5,167,10,26,1
Continente,CS ABRAÃO,1,2016,6,183,5,12,0
Continente,CS ABRAÃO,1,2016,7,200,9,25,0
Continente,CS ABRAÃO,1,2016,8,134,13,14,2
Continente,CS ABRAÃO,1,2016,9,264,24,27,2
Continente,CS ABRAÃO,1,2016,10,132,10,15,1
Continente,CS ABRAÃO,1,2016,11,200,13,31,1
Continente,CS ABRAÃO,1,2016,12,157,14,18,3
Continente,CS ABRAÃO,1,2017,1,110,5,10,0
Continente,CS ABRAÃO,1,2017,2,26,1,0,0
Continente,CS ABRAÃO,1,2017,3,251,17,36,2
Continente,CS ABRAÃO,1,2017,4,219,36,23,2
Continente,CS ABRAÃO,1,2017,5,258,31,30,4
Continente,CS ABRAÃO,1,2017,6,222,36,25,2
Continente,CS ABRAÃO,1,2017,7,171,61,9,2
Continente,CS ABRAÃO,1,2017,8,316,52,37,1
Continente,CS ABRAÃO,1,2017,9,250,24,20,0
Continente,CS ABRAÃO,1,2017,10,300,46,23,1
Continente,CS ABRAÃO,1,2017,11,272,51,21,4
Continente,CS ABRAÃO,1,2017,12,240,41,22,2
Continente,CS ABRAÃO,2,2013,1,53,42,4,1
Continente,CS ABRAÃO,2,2013,2,161,20,36,0
Continente,CS ABRAÃO,2,2013,3,141,23,30,0
Continente,CS ABRAÃO,2,2013,4,194,17,37,0
Continente,CS ABRAÃO,2,2013,5,125,21,18,1
Continente,CS ABRAÃO,2,2013,6,151,10,31,0
Continente,CS ABRAÃO,2,2013,7,161,39,17,2
Continente,CS ABRAÃO,2,2013,8,169,44,27,3
Continente,CS ABRAÃO,2,2013,9,156,24,21,0
Continente,CS ABRAÃO,2,2013,10,142,17,21,2
Continente,CS ABRAÃO,2,2013,11,108,15,15,0
Continente,CS ABRAÃO,2,2013,12,116,21,11,0
Continente,CS ABRAÃO,2,2014,1,167,30,23,1
Continente,CS ABRAÃO,2,2014,2,156,13,29,1
Continente,CS ABRAÃO,2,2014,3,37,9,1,0
Continente,CS ABRAÃO,2,2014,4,133,16,18,0
Continente,CS ABRAÃO,2,2014,5,155,19,16,0
Continente,CS ABRAÃO,2,2014,6,166,36,26,0
Continente,CS ABRAÃO,2,2014,7,195,31,32,1
Continente,CS ABRAÃO,2,2014,8,170,25,33,0
Continente,CS ABRAÃO,2,2014,9,202,31,25,1
Continente,CS ABRAÃO,2,2014,10,169,17,25,2
Continente,CS ABRAÃO,2,2014,11,133,14,20,0
Continente,CS ABRAÃO,2,2014,12,144,20,12,0
Continente,CS ABRAÃO,2,2015,1,68,9,1,0
Continente,CS ABRAÃO,2,2015,2,138,10,22,0
Continente,CS ABRAÃO,2,2015,3,144,10,21,1
Continente,CS ABRAÃO,2,2015,4,158,14,23,0
Continente,CS ABRAÃO,2,2015,5,79,13,19,0
Continente,CS ABRAÃO,2,2015,6,161,18,23,0
Continente,CS ABRAÃO,2,2015,7,97,11,5,0
Continente,CS ABRAÃO,2,2015,8,159,18,21,0
Continente,CS ABRAÃO,2,2015,9,166,24,25,0
Continente,CS ABRAÃO,2,2015,10,173,35,25,2
Continente,CS ABRAÃO,2,2015,11,180,24,20,0
Continente,CS ABRAÃO,2,2015,12,134,22,19,0
Continente,CS ABRAÃO,2,2016,1,162,22,19,0
Continente,CS ABRAÃO,2,2016,2,171,12,29,0
Continente,CS ABRAÃO,2,2016,3,82,25,13,1
Continente,CS ABRAÃO,2,2016,4,84,14,7,0
Continente,CS ABRAÃO,2,2016,5,183,0,28,0
Continente,CS ABRAÃO,2,2016,6,159,2,22,0
Continente,CS ABRAÃO,2,2016,7,164,8,19,1
Continente,CS ABRAÃO,2,2016,8,106,12,15,2
Continente,CS ABRAÃO,2,2016,9,189,26,32,1
Continente,CS ABRAÃO,2,2016,10,117,18,20,1
Continente,CS ABRAÃO,2,2016,11,163,5,26,1
Continente,CS ABRAÃO,2,2016,12,126,11,14,1
Continente,CS ABRAÃO,2,2017,1,50,6,2,2
Continente,CS ABRAÃO,2,2017,2,15,1,2,0
Continente,CS ABRAÃO,2,2017,3,169,11,25,0
Continente,CS ABRAÃO,2,2017,4,171,10,20,2
Continente,CS ABRAÃO,2,2017,5,254,18,36,2
Continente,CS ABRAÃO,2,2017,6,180,30,26,3
Continente,CS ABRAÃO,2,2017,7,161,37,19,0
Continente,CS ABRAÃO,2,2017,8,240,27,26,1
Continente,CS ABRAÃO,2,2017,9,185,15,8,0
Continente,CS ABRAÃO,2,2017,10,233,20,16,1
Continente,CS ABRAÃO,2,2017,11,210,49,20,4
Continente,CS ABRAÃO,2,2017,12,76,26,5,0
Continente,CS BALNEÁRIO,0,2013,1,117,13,14,0
Continente,CS BALNEÁRIO,0,2013,2,182,17,43,1
Continente,CS BALNEÁRIO,0,2013,3,136,39,22,1
Continente,CS BALNEÁRIO,0,2013,4,189,41,16,1
Continente,CS BALNEÁRIO,0,2013,5,146,24,20,0
Continente,CS BALNEÁRIO,0,2013,6,162,40,23,3
Continente,CS BALNEÁRIO,0,2013,7,128,29,11,2
Continente,CS BALNEÁRIO,0,2013,8,174,33,22,0
Continente,CS BALNEÁRIO,0,2013,9,215,45,24,1
Continente,CS BALNEÁRIO,0,2013,10,208,59,23,2
Continente,CS BALNEÁRIO,0,2013,11,179,19,20,0
Continente,CS BALNEÁRIO,0,2013,12,129,16,18,0
Continente,CS BALNEÁRIO,0,2014,1,120,21,10,1
Continente,CS BALNEÁRIO,0,2014,2,189,28,29,2
Continente,CS BALNEÁRIO,0,2014,3,176,49,22,1
Continente,CS BALNEÁRIO,0,2014,4,164,26,30,0
Continente,CS BALNEÁRIO,0,2014,5,177,20,27,0
Continente,CS BALNEÁRIO,0,2014,6,155,26,19,0
Continente,CS BALNEÁRIO,0,2014,7,162,32,13,1
Continente,CS BALNEÁRIO,0,2014,8,201,18,27,0
Continente,CS BALNEÁRIO,0,2014,9,216,39,24,1
Continente,CS BALNEÁRIO,0,2014,10,211,55,33,5
Continente,CS BALNEÁRIO,0,2014,11,184,26,29,1
Continente,CS BALNEÁRIO,0,2014,12,186,18,19,2
Continente,CS BALNEÁRIO,0,2015,1,73,1,6,0
