"","DISTRITO","UNIDADE","AREA","ANO","MES","GESTANTES","GESTANTES_7_CONS","GEST_TODOS_TRI","GEST_ODONTO"
"5645","Sul","CS CAIEIRA BARRA DO SUL",0,2013,1,1,1,1,0
"5646","Sul","CS CAIEIRA BARRA DO SUL",0,2013,4,3,1,0,0
"5647","Sul","CS CAIEIRA BARRA DO SUL",0,2013,5,1,0,0,0
"5648","Sul","CS CAIEIRA BARRA DO SUL",0,2013,9,4,4,2,0
"5649","Sul","CS CAIEIRA BARRA DO SUL",0,2013,11,1,1,0,0
"5650","Sul","CS CAIEIRA BARRA DO SUL",0,2013,12,1,1,1,0
"5651","Sul","CS CAIEIRA BARRA DO SUL",0,2014,1,1,0,0,1
"5652","Sul","CS CAIEIRA BARRA DO SUL",0,2014,2,4,3,3,1
"5653","Sul","CS CAIEIRA BARRA DO SUL",0,2014,3,2,2,2,0
"5654","Sul","CS CAIEIRA BARRA DO SUL",0,2014,4,1,1,1,0
"5655","Sul","CS CAIEIRA BARRA DO SUL",0,2014,5,1,1,1,0
"5656","Sul","CS CAIEIRA BARRA DO SUL",0,2014,6,3,3,3,1
"5657","Sul","CS CAIEIRA BARRA DO SUL",0,2014,8,2,2,1,0
"5658","Sul","CS CAIEIRA BARRA DO SUL",0,2014,9,2,2,1,0
"5659","Sul","CS CAIEIRA BARRA DO SUL",0,2014,10,1,1,1,0
"5660","Sul","CS CAIEIRA BARRA DO SUL",0,2014,11,2,2,2,0
"5661","Sul","CS CAIEIRA BARRA DO SUL",0,2015,1,1,1,1,0
"5662","Sul","CS CAIEIRA BARRA DO SUL",0,2015,3,1,1,1,1
"5663","Sul","CS CAIEIRA BARRA DO SUL",0,2015,4,1,1,1,0
"5664","Sul","CS CAIEIRA BARRA DO SUL",0,2015,5,1,1,1,0
"5665","Sul","CS CAIEIRA BARRA DO SUL",0,2015,7,2,1,1,0
"5666","Sul","CS CAIEIRA BARRA DO SUL",0,2015,9,5,3,3,0
"5667","Sul","CS CAIEIRA BARRA DO SUL",0,2015,10,1,1,1,0
"5668","Sul","CS CAIEIRA BARRA DO SUL",0,2015,12,3,2,1,0
"5669","Sul","CS CAIEIRA BARRA DO SUL",0,2016,2,2,1,1,1
"5670","Sul","CS CAIEIRA BARRA DO SUL",0,2016,3,3,3,2,1
"5671","Sul","CS CAIEIRA BARRA DO SUL",0,2016,6,1,1,1,0
"5672","Sul","CS CAIEIRA BARRA DO SUL",0,2016,7,2,1,1,1
"5673","Sul","CS CAIEIRA BARRA DO SUL",0,2016,10,4,4,3,0
"5674","Sul","CS CAIEIRA BARRA DO SUL",0,2016,11,2,2,2,1
"5675","Sul","CS CAIEIRA BARRA DO SUL",0,2016,12,1,0,0,1
"5676","Sul","CS CAIEIRA BARRA DO SUL",0,2017,2,1,1,1,0
"5677","Sul","CS CAIEIRA BARRA DO SUL",0,2017,3,2,1,1,0
"5678","Sul","CS CAIEIRA BARRA DO SUL",0,2017,4,2,2,1,0
"5679","Sul","CS CAIEIRA BARRA DO SUL",0,2017,5,1,1,1,1
"5680","Sul","CS CAIEIRA BARRA DO SUL",0,2017,7,2,2,2,0
"5681","Sul","CS CAIEIRA BARRA DO SUL",0,2017,8,1,1,0,0
"5682","Sul","CS CAIEIRA BARRA DO SUL",0,2017,9,1,1,1,0
"5683","Sul","CS CAIEIRA BARRA DO SUL",0,2017,11,1,1,0,1
"5684","Sul","CS CAIEIRA BARRA DO SUL",0,2017,12,1,1,1,0
"5685","Sul","CS CAMPECHE",0,2013,1,4,1,1,0
"5686","Sul","CS CAMPECHE",0,2013,2,3,2,1,1
"5687","Sul","CS CAMPECHE",0,2013,3,3,2,1,1
"5688","Sul","CS CAMPECHE",0,2013,4,5,1,0,1
"5689","Sul","CS CAMPECHE",0,2013,5,5,2,1,2
"5690","Sul","CS CAMPECHE",0,2013,6,1,1,0,0
"5691","Sul","CS CAMPECHE",0,2013,7,2,1,1,1
"5692","Sul","CS CAMPECHE",0,2013,8,6,5,5,3
"5693","Sul","CS CAMPECHE",0,2013,10,2,1,1,0
"5694","Sul","CS CAMPECHE",0,2013,11,5,3,4,0
"5695","Sul","CS CAMPECHE",0,2013,12,3,2,2,0
"5696","Sul","CS CAMPECHE",0,2014,1,1,1,1,0
"5697","Sul","CS CAMPECHE",0,2014,2,6,4,5,2
"5698","Sul","CS CAMPECHE",0,2014,3,7,6,4,1
"5699","Sul","CS CAMPECHE",0,2014,4,4,3,2,3
"5700","Sul","CS CAMPECHE",0,2014,5,2,2,1,1
"5701","Sul","CS CAMPECHE",0,2014,6,2,2,2,0
"5702","Sul","CS CAMPECHE",0,2014,7,4,2,2,0
"5703","Sul","CS CAMPECHE",0,2014,8,6,4,3,2
"5704","Sul","CS CAMPECHE",0,2014,9,4,3,3,0
"5705","Sul","CS CAMPECHE",0,2014,10,1,1,1,0
"5706","Sul","CS CAMPECHE",0,2014,11,3,3,2,0
"5707","Sul","CS CAMPECHE",0,2014,12,2,2,2,1
"5708","Sul","CS CAMPECHE",0,2015,1,2,2,2,1
"5709","Sul","CS CAMPECHE",0,2015,2,3,1,1,0
"5710","Sul","CS CAMPECHE",0,2015,3,2,1,2,1
"5711","Sul","CS CAMPECHE",0,2015,4,3,2,2,0
"5712","Sul","CS CAMPECHE",0,2015,5,3,1,0,1
"5713","Sul","CS CAMPECHE",0,2015,6,3,2,2,1
"5714","Sul","CS CAMPECHE",0,2015,7,2,2,2,0
"5715","Sul","CS CAMPECHE",0,2015,8,4,4,2,0
"5716","Sul","CS CAMPECHE",0,2015,9,3,1,1,0
"5717","Sul","CS CAMPECHE",0,2015,10,3,2,2,0
"5718","Sul","CS CAMPECHE",0,2015,11,3,2,1,0
"5719","Sul","CS CAMPECHE",0,2015,12,5,5,3,0
"5720","Sul","CS CAMPECHE",0,2016,1,5,4,2,0
"5721","Sul","CS CAMPECHE",0,2016,2,3,3,3,1
"5722","Sul","CS CAMPECHE",0,2016,4,3,2,3,0
"5723","Sul","CS CAMPECHE",0,2016,6,7,6,4,1
"5724","Sul","CS CAMPECHE",0,2016,7,6,5,4,2
"5725","Sul","CS CAMPECHE",0,2016,8,6,5,3,0
"5726","Sul","CS CAMPECHE",0,2016,9,5,5,5,1
"5727","Sul","CS CAMPECHE",0,2016,10,6,4,2,1
"5728","Sul","CS CAMPECHE",0,2016,11,2,2,1,1
"5729","Sul","CS CAMPECHE",0,2016,12,2,2,1,0
"5730","Sul","CS CAMPECHE",0,2017,1,3,3,3,2
"5731","Sul","CS CAMPECHE",0,2017,2,2,2,2,0
"5732","Sul","CS CAMPECHE",0,2017,3,4,4,3,2
"5733","Sul","CS CAMPECHE",0,2017,4,4,4,4,1
"5734","Sul","CS CAMPECHE",0,2017,5,4,3,3,1
"5735","Sul","CS CAMPECHE",0,2017,6,1,1,0,0
"5736","Sul","CS CAMPECHE",0,2017,7,2,2,0,2
"5737","Sul","CS CAMPECHE",0,2017,8,4,3,3,0
"5738","Sul","CS CAMPECHE",0,2017,9,2,2,2,1
"5739","Sul","CS CAMPECHE",0,2017,10,7,6,6,1
"5740","Sul","CS CAMPECHE",0,2017,11,3,3,2,1
"5741","Sul","CS CAMPECHE",0,2017,12,1,1,1,0
"5742","Sul","CS CAMPECHE",1,2013,1,1,1,1,1
"5743","Sul","CS CAMPECHE",1,2013,2,2,0,0,0
"5744","Sul","CS CAMPECHE",1,2013,3,1,1,1,0
"5745","Sul","CS CAMPECHE",1,2013,4,3,1,2,0
"5746","Sul","CS CAMPECHE",1,2013,5,3,2,2,1
"5747","Sul","CS CAMPECHE",1,2013,6,1,1,1,0
"5748","Sul","CS CAMPECHE",1,2013,8,1,1,0,0
"5749","Sul","CS CAMPECHE",1,2013,9,2,1,0,0
"5750","Sul","CS CAMPECHE",1,2013,10,1,0,0,0
"5751","Sul","CS CAMPECHE",1,2013,11,2,1,1,0
"5752","Sul","CS CAMPECHE",1,2013,12,2,0,0,0
"5753","Sul","CS CAMPECHE",1,2014,1,1,1,0,0
"5754","Sul","CS CAMPECHE",1,2014,2,3,2,2,1
"5755","Sul","CS CAMPECHE",1,2014,4,4,3,2,2
"5756","Sul","CS CAMPECHE",1,2014,5,1,1,1,0
"5757","Sul","CS CAMPECHE",1,2014,6,3,3,3,1
"5758","Sul","CS CAMPECHE",1,2014,7,4,3,4,0
"5759","Sul","CS CAMPECHE",1,2014,9,3,2,2,0
"5760","Sul","CS CAMPECHE",1,2014,10,1,1,0,0
"5761","Sul","CS CAMPECHE",1,2014,12,3,1,1,0
"5762","Sul","CS CAMPECHE",1,2015,2,4,3,3,1
"5763","Sul","CS CAMPECHE",1,2015,3,2,1,1,0
"5764","Sul","CS CAMPECHE",1,2015,4,4,2,2,0
"5765","Sul","CS CAMPECHE",1,2015,5,1,0,0,0
"5766","Sul","CS CAMPECHE",1,2015,7,1,0,0,0
"5767","Sul","CS CAMPECHE",1,2015,8,1,1,1,0
"5768","Sul","CS CAMPECHE",1,2015,9,1,1,1,0
"5769","Sul","CS CAMPECHE",1,2015,10,3,3,0,1
"5770","Sul","CS CAMPECHE",1,2015,11,1,1,1,0
"5771","Sul","CS CAMPECHE",1,2016,1,1,0,0,0
"5772","Sul","CS CAMPECHE",1,2016,2,3,3,3,0
"5773","Sul","CS CAMPECHE",1,2016,3,1,1,1,1
"5774","Sul","CS CAMPECHE",1,2016,4,2,2,2,0
"5775","Sul","CS CAMPECHE",1,2016,6,2,2,1,1
"5776","Sul","CS CAMPECHE",1,2016,7,1,1,1,1
"5777","Sul","CS CAMPECHE",1,2016,9,3,2,3,0
"5778","Sul","CS CAMPECHE",1,2016,10,2,2,2,0
"5779","Sul","CS CAMPECHE",1,2016,11,3,3,3,2
"5780","Sul","CS CAMPECHE",1,2016,12,1,0,0,0
"5781","Sul","CS CAMPECHE",1,2017,1,1,1,0,0
"5782","Sul","CS CAMPECHE",1,2017,2,1,1,1,0
"5783","Sul","CS CAMPECHE",1,2017,4,2,1,0,1
"5784","Sul","CS CAMPECHE",1,2017,5,2,2,2,0
"5785","Sul","CS CAMPECHE",1,2017,6,2,2,1,1
"5786","Sul","CS CAMPECHE",1,2017,8,1,1,1,1
"5787","Sul","CS CAMPECHE",1,2017,9,4,3,3,2
"5788","Sul","CS CAMPECHE",1,2017,10,1,1,1,0
"5789","Sul","CS CAMPECHE",1,2017,11,1,0,0,0
"5790","Sul","CS CAMPECHE",1,2017,12,2,1,1,1
"5791","Sul","CS CANTO DA LAGOA",0,2013,2,1,1,1,0
"5792","Sul","CS CANTO DA LAGOA",0,2013,3,1,1,1,0
"5793","Sul","CS CANTO DA LAGOA",0,2013,5,1,1,1,0
"5794","Sul","CS CANTO DA LAGOA",0,2013,6,1,1,0,0
"5795","Sul","CS CANTO DA LAGOA",0,2013,7,1,1,1,0
"5796","Sul","CS CANTO DA LAGOA",0,2013,8,1,1,1,1
"5797","Sul","CS CANTO DA LAGOA",0,2013,9,1,1,1,0
"5798","Sul","CS CANTO DA LAGOA",0,2013,10,1,0,0,0
"5799","Sul","CS CANTO DA LAGOA",0,2013,11,3,3,2,0
"5800","Sul","CS CANTO DA LAGOA",0,2013,12,3,2,1,1
"5801","Sul","CS CANTO DA LAGOA",0,2014,1,3,3,2,1
"5802","Sul","CS CANTO DA LAGOA",0,2014,2,3,1,1,1
"5803","Sul","CS CANTO DA LAGOA",0,2014,3,1,1,1,0
"5804","Sul","CS CANTO DA LAGOA",0,2014,4,2,1,1,0
"5805","Sul","CS CANTO DA LAGOA",0,2014,5,4,2,1,0
"5806","Sul","CS CANTO DA LAGOA",0,2014,6,1,0,0,0
"5807","Sul","CS CANTO DA LAGOA",0,2014,7,1,0,0,0
"5808","Sul","CS CANTO DA LAGOA",0,2014,8,4,4,4,0
"5809","Sul","CS CANTO DA LAGOA",0,2014,9,1,0,0,0
"5810","Sul","CS CANTO DA LAGOA",0,2014,10,1,0,0,0
"5811","Sul","CS CANTO DA LAGOA",0,2015,1,3,2,2,0
"5812","Sul","CS CANTO DA LAGOA",0,2015,2,1,1,1,0
"5813","Sul","CS CANTO DA LAGOA",0,2015,3,1,1,0,1
"5814","Sul","CS CANTO DA LAGOA",0,2015,6,1,0,1,0
"5815","Sul","CS CANTO DA LAGOA",0,2015,7,1,1,1,0
"5816","Sul","CS CANTO DA LAGOA",0,2015,8,1,1,0,0
"5817","Sul","CS CANTO DA LAGOA",0,2015,9,3,2,1,0
"5818","Sul","CS CANTO DA LAGOA",0,2015,10,1,0,0,0
"5819","Sul","CS CANTO DA LAGOA",0,2015,11,3,1,0,0
"5820","Sul","CS CANTO DA LAGOA",0,2016,1,2,1,1,1
"5821","Sul","CS CANTO DA LAGOA",0,2016,2,1,1,1,0
"5822","Sul","CS CANTO DA LAGOA",0,2016,3,4,1,2,2
"5823","Sul","CS CANTO DA LAGOA",0,2016,4,1,1,1,0
"5824","Sul","CS CANTO DA LAGOA",0,2016,5,2,2,2,0
"5825","Sul","CS CANTO DA LAGOA",0,2016,7,1,1,1,1
"5826","Sul","CS CANTO DA LAGOA",0,2016,8,1,1,1,0
"5827","Sul","CS CANTO DA LAGOA",0,2016,9,3,2,2,2
"5828","Sul","CS CANTO DA LAGOA",0,2016,10,1,1,0,1
"5829","Sul","CS CANTO DA LAGOA",0,2016,12,1,1,0,1
"5830","Sul","CS CANTO DA LAGOA",0,2017,1,4,2,2,1
"5831","Sul","CS CANTO DA LAGOA",0,2017,2,1,0,0,0
"5832","Sul","CS CANTO DA LAGOA",0,2017,3,4,2,2,1
"5833","Sul","CS CANTO DA LAGOA",0,2017,4,1,1,1,0
"5834","Sul","CS CANTO DA LAGOA",0,2017,5,1,1,1,1
"5835","Sul","CS CANTO DA LAGOA",0,2017,6,1,1,1,0
"5836","Sul","CS CANTO DA LAGOA",0,2017,8,3,1,1,0
"5837","Sul","CS CANTO DA LAGOA",0,2017,10,1,1,1,1
"5838","Sul","CS CANTO DA LAGOA",0,2017,11,2,1,1,0
"5839","Sul","CS CANTO DA LAGOA",0,2017,12,2,2,1,0
"5840","Sul","CS CARIANOS",0,2013,2,1,1,1,0
"5841","Sul","CS CARIANOS",0,2013,3,1,1,1,1
"5842","Sul","CS CARIANOS",0,2013,4,2,1,1,0
"5843","Sul","CS CARIANOS",0,2013,5,4,2,3,3
"5844","Sul","CS CARIANOS",0,2013,7,1,0,0,1
"5845","Sul","CS CARIANOS",0,2013,8,3,3,3,0
"5846","Sul","CS CARIANOS",0,2013,9,2,1,0,0
"5847","Sul","CS CARIANOS",0,2013,10,2,2,2,0
"5848","Sul","CS CARIANOS",0,2013,11,4,1,1,1
"5849","Sul","CS CARIANOS",0,2013,12,1,0,0,1
"5850","Sul","CS CARIANOS",0,2014,1,2,0,0,0
"5851","Sul","CS CARIANOS",0,2014,2,1,0,0,0
"5852","Sul","CS CARIANOS",0,2014,4,3,1,1,0
"5853","Sul","CS CARIANOS",0,2014,5,2,2,0,0
"5854","Sul","CS CARIANOS",0,2014,8,3,2,2,0
"5855","Sul","CS CARIANOS",0,2014,10,4,3,3,0
"5856","Sul","CS CARIANOS",0,2014,12,2,1,1,0
"5857","Sul","CS CARIANOS",0,2015,1,2,1,1,0
"5858","Sul","CS CARIANOS",0,2015,2,3,3,1,0
"5859","Sul","CS CARIANOS",0,2015,3,5,4,3,1
"5860","Sul","CS CARIANOS",0,2015,5,2,1,1,0
"5861","Sul","CS CARIANOS",0,2015,6,1,1,1,1
"5862","Sul","CS CARIANOS",0,2015,9,1,1,1,0
"5863","Sul","CS CARIANOS",0,2015,10,2,2,1,0
"5864","Sul","CS CARIANOS",0,2016,1,3,2,1,2
"5865","Sul","CS CARIANOS",0,2016,2,2,1,1,0
"5866","Sul","CS CARIANOS",0,2016,3,3,3,3,0
"5867","Sul","CS CARIANOS",0,2016,4,3,2,1,1
"5868","Sul","CS CARIANOS",0,2016,5,2,2,1,1
"5869","Sul","CS CARIANOS",0,2016,8,2,2,2,0
"5870","Sul","CS CARIANOS",0,2016,9,4,2,1,1
"5871","Sul","CS CARIANOS",0,2017,1,2,1,1,0
"5872","Sul","CS CARIANOS",0,2017,2,2,2,2,1
"5873","Sul","CS CARIANOS",0,2017,3,1,1,1,1
"5874","Sul","CS CARIANOS",0,2017,4,2,2,2,2
"5875","Sul","CS CARIANOS",0,2017,5,1,1,1,0
"5876","Sul","CS CARIANOS",0,2017,6,3,3,3,1
"5877","Sul","CS CARIANOS",0,2017,7,3,3,3,1
"5878","Sul","CS CARIANOS",0,2017,8,2,2,2,0
"5879","Sul","CS CARIANOS",0,2017,9,1,1,0,0
"5880","Sul","CS CARIANOS",0,2017,10,1,1,1,1
"5881","Sul","CS CARIANOS",0,2017,11,1,1,1,0
"5882","Sul","CS CARIANOS",0,2017,12,3,3,3,1
"5883","Sul","CS CARIANOS",1,2013,1,2,1,1,0
"5884","Sul","CS CARIANOS",1,2013,2,3,1,2,2
"5885","Sul","CS CARIANOS",1,2013,3,1,0,0,0
"5886","Sul","CS CARIANOS",1,2013,4,5,2,2,2
"5887","Sul","CS CARIANOS",1,2013,5,1,1,1,1
"5888","Sul","CS CARIANOS",1,2013,6,1,1,1,1
"5889","Sul","CS CARIANOS",1,2013,7,2,2,1,1
"5890","Sul","CS CARIANOS",1,2013,8,2,1,1,1
"5891","Sul","CS CARIANOS",1,2013,9,2,2,1,0
"5892","Sul","CS CARIANOS",1,2013,10,4,1,1,0
"5893","Sul","CS CARIANOS",1,2013,11,2,2,1,0
"5894","Sul","CS CARIANOS",1,2014,1,3,2,1,0
"5895","Sul","CS CARIANOS",1,2014,2,1,0,0,1
"5896","Sul","CS CARIANOS",1,2014,3,3,1,1,0
"5897","Sul","CS CARIANOS",1,2014,4,2,2,1,1
"5898","Sul","CS CARIANOS",1,2014,5,4,2,2,1
"5899","Sul","CS CARIANOS",1,2014,6,3,2,1,0
"5900","Sul","CS CARIANOS",1,2014,7,2,1,1,1
"5901","Sul","CS CARIANOS",1,2014,8,4,4,1,1
"5902","Sul","CS CARIANOS",1,2014,9,1,1,1,0
"5903","Sul","CS CARIANOS",1,2014,10,1,0,0,0
"5904","Sul","CS CARIANOS",1,2014,11,1,1,1,0
"5905","Sul","CS CARIANOS",1,2014,12,2,1,1,0
"5906","Sul","CS CARIANOS",1,2015,1,7,7,6,3
"5907","Sul","CS CARIANOS",1,2015,3,5,2,2,1
"5908","Sul","CS CARIANOS",1,2015,4,1,1,0,0
"5909","Sul","CS CARIANOS",1,2015,5,1,1,1,0
"5910","Sul","CS CARIANOS",1,2015,6,4,4,3,1
"5911","Sul","CS CARIANOS",1,2015,7,2,1,1,0
"5912","Sul","CS CARIANOS",1,2015,8,2,1,1,1
"5913","Sul","CS CARIANOS",1,2015,9,2,1,1,0
"5914","Sul","CS CARIANOS",1,2015,10,3,3,2,1
"5915","Sul","CS CARIANOS",1,2015,11,4,4,3,2
"5916","Sul","CS CARIANOS",1,2015,12,3,2,2,1
"5917","Sul","CS CARIANOS",1,2016,1,2,2,2,2
"5918","Sul","CS CARIANOS",1,2016,2,3,1,1,2
"5919","Sul","CS CARIANOS",1,2016,3,2,2,2,1
"5920","Sul","CS CARIANOS",1,2016,4,2,2,1,2
"5921","Sul","CS CARIANOS",1,2016,5,3,2,1,1
"5922","Sul","CS CARIANOS",1,2016,6,5,4,3,1
"5923","Sul","CS CARIANOS",1,2016,7,2,1,0,1
"5924","Sul","CS CARIANOS",1,2016,8,2,1,2,1
"5925","Sul","CS CARIANOS",1,2016,9,3,3,1,1
"5926","Sul","CS CARIANOS",1,2016,10,3,3,2,2
"5927","Sul","CS CARIANOS",1,2016,11,2,1,1,0
"5928","Sul","CS CARIANOS",1,2016,12,5,5,4,4
"5929","Sul","CS CARIANOS",1,2017,1,3,2,3,2
"5930","Sul","CS CARIANOS",1,2017,2,4,2,2,3
"5931","Sul","CS CARIANOS",1,2017,3,2,2,1,1
"5932","Sul","CS CARIANOS",1,2017,5,9,8,6,3
"5933","Sul","CS CARIANOS",1,2017,6,2,2,1,2
"5934","Sul","CS CARIANOS",1,2017,7,2,2,1,1
"5935","Sul","CS CARIANOS",1,2017,8,4,3,2,2
"5936","Sul","CS CARIANOS",1,2017,9,1,0,0,0
"5937","Sul","CS CARIANOS",1,2017,10,2,2,2,1
"5938","Sul","CS CARIANOS",1,2017,11,3,3,3,1
"5939","Sul","CS CARIANOS",1,2017,12,4,4,3,3
"5940","Sul","CS CARIANOS",2,2013,6,1,1,0,1
"5941","Sul","CS CARIANOS",2,2013,10,1,0,0,0
"5942","Sul","CS CARIANOS",2,2014,4,1,0,1,1
"5943","Sul","CS CARIANOS",2,2014,11,1,1,1,0
"5944","Sul","CS CARIANOS",2,2015,2,1,1,1,0
"5945","Sul","CS CARIANOS",2,2015,7,1,1,0,0
"5946","Sul","CS CARIANOS",2,2017,2,2,2,1,2
"5947","Sul","CS CARIANOS",2,2017,5,1,1,1,1
"5948","Sul","CS COSTA DA LAGOA",0,2013,3,1,1,0,1
"5949","Sul","CS COSTA DA LAGOA",0,2013,4,2,0,0,0
"5950","Sul","CS COSTA DA LAGOA",0,2013,5,3,3,0,1
"5951","Sul","CS COSTA DA LAGOA",0,2013,7,1,1,0,1
"5952","Sul","CS COSTA DA LAGOA",0,2013,9,1,1,0,0
"5953","Sul","CS COSTA DA LAGOA",0,2013,11,1,1,1,0
"5954","Sul","CS COSTA DA LAGOA",0,2013,12,3,3,2,1
"5955","Sul","CS COSTA DA LAGOA",0,2014,3,2,2,2,0
"5956","Sul","CS COSTA DA LAGOA",0,2014,5,1,0,1,0
"5957","Sul","CS COSTA DA LAGOA",0,2015,1,1,1,1,1
"5958","Sul","CS COSTA DA LAGOA",0,2015,2,1,1,0,0
"5959","Sul","CS COSTA DA LAGOA",0,2015,3,2,2,1,1
"5960","Sul","CS COSTA DA LAGOA",0,2015,4,1,0,0,0
"5961","Sul","CS COSTA DA LAGOA",0,2015,5,1,0,1,0
"5962","Sul","CS COSTA DA LAGOA",0,2015,6,1,0,0,0
"5963","Sul","CS COSTA DA LAGOA",0,2015,9,1,1,1,0
"5964","Sul","CS COSTA DA LAGOA",0,2015,12,1,1,1,0
"5965","Sul","CS COSTA DA LAGOA",0,2016,3,1,1,0,0
"5966","Sul","CS COSTA DA LAGOA",0,2016,8,1,1,1,1
"5967","Sul","CS COSTA DA LAGOA",0,2016,11,1,1,0,1
"5968","Sul","CS COSTA DA LAGOA",0,2016,12,2,2,2,1
"5969","Sul","CS COSTA DA LAGOA",0,2017,1,1,1,1,1
"5970","Sul","CS COSTA DA LAGOA",0,2017,3,1,1,1,0
"5971","Sul","CS COSTA DA LAGOA",0,2017,4,1,1,1,0
"5972","Sul","CS COSTA DA LAGOA",0,2017,6,1,1,1,0
"5973","Sul","CS COSTA DA LAGOA",0,2017,7,1,1,0,0
"5974","Sul","CS COSTA DA LAGOA",0,2017,8,1,1,1,0
"5975","Sul","CS COSTA DA LAGOA",0,2017,9,1,0,0,0
"5976","Sul","CS COSTA DA LAGOA",0,2017,11,1,1,0,0
"5977","Sul","CS COSTEIRA DO PIRAJUBAÉ",0,2013,1,2,2,2,0
"5978","Sul","CS COSTEIRA DO PIRAJUBAÉ",0,2013,2,3,2,0,0
"5979","Sul","CS COSTEIRA DO PIRAJUBAÉ",0,2013,3,6,4,2,1
"5980","Sul","CS COSTEIRA DO PIRAJUBAÉ",0,2013,4,3,3,2,1
"5981","Sul","CS COSTEIRA DO PIRAJUBAÉ",0,2013,5,6,3,3,1
"5982","Sul","CS COSTEIRA DO PIRAJUBAÉ",0,2013,6,1,1,1,1
"5983","Sul","CS COSTEIRA DO PIRAJUBAÉ",0,2013,7,2,2,1,0
"5984","Sul","CS COSTEIRA DO PIRAJUBAÉ",0,2013,8,2,0,0,1
"5985","Sul","CS COSTEIRA DO PIRAJUBAÉ",0,2013,9,3,2,1,0
"5986","Sul","CS COSTEIRA DO PIRAJUBAÉ",0,2013,10,4,3,2,0
"5987","Sul","CS COSTEIRA DO PIRAJUBAÉ",0,2013,11,5,4,4,2
"5988","Sul","CS COSTEIRA DO PIRAJUBAÉ",0,2013,12,7,6,5,2
"5989","Sul","CS COSTEIRA DO PIRAJUBAÉ",0,2014,1,7,5,4,1
"5990","Sul","CS COSTEIRA DO PIRAJUBAÉ",0,2014,2,1,1,1,0
"5991","Sul","CS COSTEIRA DO PIRAJUBAÉ",0,2014,3,5,3,3,1
"5992","Sul","CS COSTEIRA DO PIRAJUBAÉ",0,2014,4,1,1,1,0
"5993","Sul","CS COSTEIRA DO PIRAJUBAÉ",0,2014,5,3,1,2,0
"5994","Sul","CS COSTEIRA DO PIRAJUBAÉ",0,2014,6,5,5,4,2
"5995","Sul","CS COSTEIRA DO PIRAJUBAÉ",0,2014,7,3,2,1,1
"5996","Sul","CS COSTEIRA DO PIRAJUBAÉ",0,2014,8,3,3,0,0
"5997","Sul","CS COSTEIRA DO PIRAJUBAÉ",0,2014,9,4,3,4,1
"5998","Sul","CS COSTEIRA DO PIRAJUBAÉ",0,2014,10,3,2,1,0
"5999","Sul","CS COSTEIRA DO PIRAJUBAÉ",0,2014,11,3,2,2,1
"6000","Sul","CS COSTEIRA DO PIRAJUBAÉ",0,2014,12,5,5,3,1
"6001","Sul","CS COSTEIRA DO PIRAJUBAÉ",0,2015,1,4,4,2,2
"6002","Sul","CS COSTEIRA DO PIRAJUBAÉ",0,2015,2,9,4,2,2
"6003","Sul","CS COSTEIRA DO PIRAJUBAÉ",0,2015,3,7,4,3,1
"6004","Sul","CS COSTEIRA DO PIRAJUBAÉ",0,2015,4,2,0,1,0
"6005","Sul","CS COSTEIRA DO PIRAJUBAÉ",0,2015,5,3,1,1,1
"6006","Sul","CS COSTEIRA DO PIRAJUBAÉ",0,2015,6,7,7,7,3
"6007","Sul","CS COSTEIRA DO PIRAJUBAÉ",0,2015,7,5,5,4,1
"6008","Sul","CS COSTEIRA DO PIRAJUBAÉ",0,2015,8,5,4,3,0
"6009","Sul","CS COSTEIRA DO PIRAJUBAÉ",0,2015,9,3,2,1,0
"6010","Sul","CS COSTEIRA DO PIRAJUBAÉ",0,2015,10,2,2,1,1
"6011","Sul","CS COSTEIRA DO PIRAJUBAÉ",0,2015,11,2,1,2,0
"6012","Sul","CS COSTEIRA DO PIRAJUBAÉ",0,2015,12,4,2,2,0
"6013","Sul","CS COSTEIRA DO PIRAJUBAÉ",0,2016,1,3,3,3,1
"6014","Sul","CS COSTEIRA DO PIRAJUBAÉ",0,2016,3,7,4,1,0
"6015","Sul","CS COSTEIRA DO PIRAJUBAÉ",0,2016,4,4,2,1,2
"6016","Sul","CS COSTEIRA DO PIRAJUBAÉ",0,2016,5,5,4,1,1
"6017","Sul","CS COSTEIRA DO PIRAJUBAÉ",0,2016,6,1,1,1,0
"6018","Sul","CS COSTEIRA DO PIRAJUBAÉ",0,2016,7,1,0,0,0
"6019","Sul","CS COSTEIRA DO PIRAJUBAÉ",0,2016,8,5,5,4,2
"6020","Sul","CS COSTEIRA DO PIRAJUBAÉ",0,2016,9,4,4,3,2
"6021","Sul","CS COSTEIRA DO PIRAJUBAÉ",0,2016,10,4,3,3,1
"6022","Sul","CS COSTEIRA DO PIRAJUBAÉ",0,2016,11,5,3,4,1
"6023","Sul","CS COSTEIRA DO PIRAJUBAÉ",0,2016,12,3,2,2,1
"6024","Sul","CS COSTEIRA DO PIRAJUBAÉ",0,2017,1,4,2,4,1
"6025","Sul","CS COSTEIRA DO PIRAJUBAÉ",0,2017,2,5,4,2,0
"6026","Sul","CS COSTEIRA DO PIRAJUBAÉ",0,2017,3,1,1,1,0
"6027","Sul","CS COSTEIRA DO PIRAJUBAÉ",0,2017,4,6,6,5,1
"6028","Sul","CS COSTEIRA DO PIRAJUBAÉ",0,2017,5,4,2,2,1
